Datetime,Returns,Volatility,Max_Drawdown,Max_Drawup,Volume_Change,ADX,APO,CCI,DX,MFI,RSI,ULTOSC,WILLR,NATR,Alpha,Beta,Index_Returns,Index_Volatility,Correlation,Covariance,Beta_Direct,TF_Max_Drawdown,TF_Max_Drawup,Return_Skewness,Return_Kurtosis,Asset_To_Index_Alpha,Asset_To_Index_Beta,sin_Day_of_Week,cos_Day_of_Week,sin_Day_of_Month,cos_Day_of_Month,sin_Day_of_Year,cos_Day_of_Year,sin_time_of_day,cos_time_of_day
2024-01-04 09:59:00-05:00,-0.0002930856299608875,0.0002953436937423887,-0.0014150007231060746,0.001370088024183591,-12.0,15.257053024615605,-0.5071323939732792,25.896652241166848,12.66440749834255,54.54583213343886,48.490897465974165,52.270436098603945,-27.272222838752636,0.04429363478203824,-6.928401354470504e-07,-0.0049495367342159225,0.00012802985549487111,0.00026460849257486994,-0.010142362234932431,-7.926301685916618e-10,-0.6806810396811288,-0.013402134779792685,0.0038752204987111405,0.33642666015548517,9.447685614273354,-3.9775300597726214e-06,0.2609595146323991,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.5037739770455264,-0.8638355052043957
2024-01-04 10:00:00-05:00,4.885198433290938e-05,0.00029213019915728396,-0.0013662178643663037,0.0014190069400352723,416.0,15.097101347520715,-0.3571341378349189,37.49585981941199,10.778406065958674,59.51724334984535,48.8639646603958,53.110953196334066,-25.0,0.044454687340115664,9.501262026910726e-06,0.179772353713238,0.0005544213098231943,0.00027388521660685894,-0.004640413570609549,-3.712801527770509e-10,-0.662344603246852,-0.013353937516337955,0.0039242617952550685,0.3356022695265134,9.448528741296087,-3.979917501804887e-06,0.26011974950283423,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.49999999999999994,-0.8660254037844387
2024-01-04 10:01:00-05:00,0.0012215978208427458,0.0003300864066738648,-0.00014628901228941338,0.002642338216663598,63.0,14.807463641123869,-0.16784232003351462,172.0173626434095,6.987245568409059,61.725264682070346,56.950033258704124,55.89953583677837,-4.914948969381629,0.04769478098467943,1.0369740804030016e-05,0.1618102709645235,0.0007737043298172708,0.0002908086632244703,0.1583808263868219,1.5203290175845172e-08,-0.25598450572660075,-0.012148652836464824,0.005150653485755274,0.3960647260597463,9.530829818028526,-3.6098398938648015e-06,0.2730956292035084,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.49621650367520803,-0.8681988144891424
2024-01-04 10:02:00-05:00,0.0001463104158956341,0.00032969217040186674,0.0,0.002789035234162629,-389.0,14.528170138526912,0.050009591238676876,201.56988245409124,6.987245568409047,63.679208015528786,57.78026126878273,59.08274194312939,-0.0,0.04772733832526319,5.568103603733441e-06,0.13243810212298626,-0.00043234151079696304,0.0002968314413710102,0.14568248891227292,1.4256925725511326e-08,0.01489454050010217,-0.012004119895018261,0.005297717495904797,0.39519369610792443,9.525355197038728,-3.495532814684726e-06,0.2712228847652146,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.49242356010346716,-0.8703556959398997
2024-01-04 10:03:00-05:00,-0.0005855134327383826,0.00033640150323770076,-0.0005855134327383826,0.00220188878383043,-5.0,14.142700437026884,0.321441650390625,148.15276130521914,3.735018496526113,61.03693408946009,53.497923592460914,58.23459573228327,-19.67180308184911,0.048490750907588365,1.2435634279928524e-05,0.13661853547911074,0.0002556677848122302,0.0002983456187576785,0.11745585898008173,1.1788329803994685e-08,0.1671568483145214,-0.012582604754309834,0.0047091021784095854,0.38916571697376123,9.471790847979612,-3.8014598291790414e-06,0.26848262221998836,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.48862124149695485,-0.8724960070727972
2024-01-04 10:04:00-05:00,0.00014649391430432424,0.00033366392426930946,-0.0004391052925887262,0.002348705261441486,-72.0,13.74202799621091,0.5321524483817939,128.4074940934526,2.9238720941796204,59.125244555565594,54.374781046270634,57.38350787424146,-14.752851711026617,0.04814671055639878,1.2747368607823767e-05,0.15681570732407205,0.0005112698767133494,0.0003048220153562749,0.12480922955924019,1.2694110829987355e-08,0.3838021832920715,-0.012437954115028238,0.004856285947524963,0.3882972775874409,9.466339869982694,-3.7969644077337092e-06,0.26859089521504587,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.48480962024633717,-0.8746197071393957
2024-01-04 10:05:00-05:00,-0.0003416896128264346,0.00033365644115445356,-0.0007806448676977995,0.0020062131204234834,-17.0,13.317397814323447,0.6857256208147646,97.60825558448781,1.852382903362032,57.622914029131856,52.00257933345884,54.90173175941776,-26.227736641985192,0.04905910211038582,1.813107310658311e-05,0.15255360254544015,-0.00038327270317384254,0.0003095367638280129,0.1454796628368524,1.5024984645632943e-08,0.4290968650178246,-0.012775393808128754,0.0045129369922332074,0.38759094462064436,9.448253161242345,-3.835283268151497e-06,0.27004112501254307,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.48098876891938763,-0.8767267557075077
2024-01-04 10:06:00-05:00,9.764194116002045e-05,0.00033263459525385456,-0.0006830791502180356,0.002104050952127068,16.0,12.907932996074825,0.7535792759485958,89.93617305149918,1.8523829033620283,58.01414157590796,52.614993898348196,54.43317961026158,-22.94976986191715,0.04834864701478404,1.4410618134406802e-05,0.1429555760655482,-0.0001488440440056138,0.00031036123682178575,0.14233854639048754,1.4694588058339788e-08,0.4721051995007123,-0.012678999281219294,0.0046110195853215075,0.3869886856034026,9.445647565453344,-3.77364050581177e-06,0.2697073273388481,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4771587602596086,-0.8788171126619653
2024-01-04 10:07:00-05:00,-0.00014650821685791016,0.00033332309893612866,-0.000829487290367692,0.00195723447451579,-94.0,12.542001737136435,0.8535723005022646,75.3354845766594,2.6618577457999444,57.98298449624818,51.59061513625066,54.72913864826074,-27.868721232739645,0.0478495379473885,1.5061043717294875e-05,0.14751141885959018,0.0002979924320063443,0.00031232221249865937,0.13394871807059433,1.3944625172077942e-08,0.4884565002363361,-0.012823649920501001,0.00446383581620613,0.3871474979412047,9.443269501189343,-3.835953267468621e-06,0.2686291812654508,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4733196671848435,-0.8808907382053855
2024-01-04 10:08:00-05:00,0.00014652968466077887,0.0003337107038117736,-0.0006830791502180356,0.002104050952127068,136.0,12.158008264458323,0.9642857142857792,80.56730484050509,1.7901845021493172,58.620653296794586,52.54867717546109,54.54820729830471,-22.94976986191715,0.04735469674625564,9.25386501580059e-06,0.16190011321855213,0.00034073055933303564,0.0003148439229193772,0.13917166353570867,1.4622319544212194e-08,0.5530022697636262,-0.012678999281219294,0.0046110195853215075,0.3874641985293347,9.451421524252,-3.9199560086403555e-06,0.2689436147448491,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4694715627858911,-0.8829475928589268
2024-01-04 10:09:00-05:00,0.000244140625,0.0003293548706220896,-0.0004391052925887262,0.002348705261441486,-127.0,11.813016421049921,1.0857107979911689,96.14601461153927,2.4982366490230423,60.131745077334195,54.11788279645299,56.2204921119681,-14.752851711026617,0.04739574795636096,1.4097904981236722e-05,0.14292494784306092,0.000447028110863501,0.0003192295866937778,0.15692285385309185,1.649884048627098e-08,0.7455785937267728,-0.012437954115028238,0.004856285947524963,0.38746085376700157,9.45116494070651,-3.971157691836038e-06,0.2698556004364878,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4656145203251116,-0.8849876374630418
2024-01-04 10:10:00-05:00,0.00029294491396147926,0.00033113212657617173,-0.00014628901228941338,0.002642338216663598,47.0,11.59791866755386,1.1749965122767208,119.32897376857507,5.790279323160171,60.132372557176616,55.93174214032038,56.92452648794581,-4.914948969381629,0.04690962078318969,9.610473241407577e-06,0.14195113966065206,-0.00031916311858792845,0.00032261181126371966,0.13924736562163723,1.4875397142693362e-08,0.9797260015918624,-0.012148652836464824,0.005150653485755274,0.38599495505708203,9.432233995943983,-3.7821152566802594e-06,0.26791581051815705,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4617486132350339,-0.8870108331782217
2024-01-04 10:11:00-05:00,-4.88495688251156e-05,0.0003304342925365882,-0.00019513143495941687,0.0025933595707559043,-7.0,11.504395342292844,1.2321341378346915,120.90826378807948,8.979265560245448,60.47011288042441,55.5518546740546,55.17223315001919,-9.525285797326099,0.046282463499215554,2.553347044932853e-05,0.1838618581862706,0.00019155900972367412,0.00032317263579109554,0.1388316073538377,1.4825455457593254e-08,1.240032385696651,-0.01219690894883707,0.005101552309728197,0.3856118088590587,9.435811597000502,-3.762508755696243e-06,0.2676221087670052,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.457873915116957,-0.8890171414857363
2024-01-04 10:12:00-05:00,0.0009760858955587537,0.00035217147491182365,0.0,0.0035719768080137992,886.0,11.83608472572512,1.3749912806922566,163.41305943476002,20.79169807839664,64.65548334571896,61.03546372176193,58.34923675385869,-3.7506103515625,0.048591098610078744,3.365793445554269e-05,0.164315732637221,0.0003405057760963448,0.0003254116883210377,0.1698910955386655,1.946964088997459e-08,1.8457783727049575,-0.011232728284072624,0.006082617758542019,0.41114709473833533,9.383017264306487,-3.304465551641577e-06,0.2724951988563977,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.45399049973954686,-0.8910065241883678
2024-01-04 10:13:00-05:00,0.0003900774393588158,0.0003551171461382629,0.0,0.003963447594939495,-572.0,12.324433575438698,1.52142333984375,189.85653255035953,25.509852517705294,69.19059980041663,62.93254681227837,61.31681921857416,-3.4096268553197393,0.04927457160960153,2.975928390891264e-05,0.1760947393220375,-0.0002552761728518149,0.0003277010386320966,0.15163006583705282,1.764553308537238e-08,2.451977356087267,-0.01084703247859986,0.006475067889860853,0.41141586945194986,9.360793997133847,-3.1881751071142464e-06,0.27061982646876254,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.45009844103743535,-0.8929789434111368
2024-01-04 10:14:00-05:00,0.0002923547623305822,0.0003528140625260239,0.0,0.0042569610900495825,-129.0,12.894228442412185,1.6535644531252274,194.09932306055123,28.278689850696303,73.53222176347303,64.28460469532624,63.597821453649686,-2.1526264668049246,0.049589366013642354,1.6309621452825214e-05,0.2065810576982764,0.0003191766942698404,0.0003295760727188463,0.16449631343117216,1.912747885863592e-08,3.2649149640323283,-0.010557848897871591,0.006769315669125309,0.4096890366342132,9.343554693623558,-3.0480431378689346e-06,0.271695235228589,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.446197813109809,-0.894934361602025
2024-01-04 10:15:00-05:00,-0.0005846575857388903,0.0003611984347811496,-0.0005846575857388903,0.0036698146397171616,-25.0,13.306652800628544,1.5892682756696104,157.32909118815834,24.44211047247031,69.0289284849945,59.76246792444846,57.093786980333995,-15.055259496495419,0.050458002597871754,1.574523734943866e-05,0.1981402783436071,-0.0002977815566165276,0.00033254512465773786,0.1901933036499021,2.2845026543985856e-08,3.7499521416878494,-0.011136333757163275,0.006180700351630319,0.4040695527728311,9.292405966599514,-3.2929818062523255e-06,0.2740454472753408,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4422886902190013,-0.8968727415326883
2024-01-04 10:16:00-05:00,0.00024375975619261858,0.00035996253408411685,-0.00034104034553683604,0.003914468949031802,-69.0,13.704347717480035,1.5107029506139042,144.94951475901894,24.44211047247031,66.64597514670687,60.94950413137412,56.73392468185939,-9.678943637938728,0.04986249037233001,1.6201409714287843e-05,0.1926368149651208,-0.00021280157658887244,0.0003341465522457533,0.18392994992656228,2.212313846551657e-08,4.274423740657117,-0.010895288590972108,0.006425966713833775,0.40259209897989495,9.279253904814572,-3.1364286061307454e-06,0.27302683510498865,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4383711467890773,-0.898794046299167
2024-01-04 10:17:00-05:00,-0.0001462440099750939,0.0003595121722903786,-0.00048723448040410844,0.003767652471420746,189.0,14.151428172551961,1.4642726353235958,136.6359839131936,26.222600459494,77.741112672968,59.8507055195202,57.72177833883886,-12.905258183918304,0.04948158196481802,1.4024592199989445e-05,0.19282121857742643,0.00018089061184212163,0.00033459681774284826,0.1792864615871371,2.1566660483986058e-08,4.796664309935751,-0.011039939230253815,0.006278782944718397,0.4038452804758233,9.27789668952533,-3.2707187032492556e-06,0.27246156955567596,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4344452574044172,-0.9006982393225879
2024-01-04 10:18:00-05:00,4.879480404373915e-05,0.00035882864942883883,-0.00043846345087150684,0.0038166311173284395,-147.0,14.582541468514178,1.4428449358260877,123.97929196624807,26.222600459494,73.6106677209864,60.099563637116496,56.32630806338845,-13.581288805835193,0.048582497738273965,1.6734285068173585e-05,0.19387601265749854,-8.513633828022282e-05,0.00033496192103217804,0.17999612320049393,2.1634442104348916e-08,5.31376345333771,-0.010991683117881568,0.006327884120745475,0.40384261584519626,9.27788565414802,-3.2602425923432182e-06,0.27236072203552314,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4305110968082951,-0.9025852843498606
2024-01-04 10:19:00-05:00,-0.00014625826377046014,0.00035714279054432045,-0.0005846575857388903,0.0036698146397171616,-102.0,14.96046558280477,1.4785548618860958,107.80469572953511,25.1644166686508,71.47901667804068,58.963456927926174,55.851616958996544,-19.17996053643691,0.0478991160589609,1.35906426511776e-05,0.19638939506560674,-9.572970814319959e-05,0.0003353903118040512,0.1820676156934917,2.18084653606961e-08,5.713217138440454,-0.011136333757163275,0.006180700351630319,0.4055719777782944,9.282839827328779,-3.4022680900624383e-06,0.27252542979436345,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.42656873990145816,-0.9044551454543681
2024-01-04 10:20:00-05:00,-0.00014627965837932244,0.00035780468961490737,-0.0007308517206062737,0.0035229981621061057,31.0,15.068707346736321,1.5214102608815665,80.8113565391271,17.991234972888222,68.90573317781377,57.82976897843013,54.88255081882002,-23.613583574928366,0.0475883924655475,-7.309367433696503e-07,0.21255274271807803,-6.384756604704833e-05,0.00033562004292703553,0.18421283766088245,2.212146116686321e-08,6.061496708585728,-0.01128098439644487,0.006033516582514942,0.40743025280197226,9.292252817943659,-3.5703456616078875e-06,0.2726370156321554,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4226182617406995,-0.9063077870366499
2024-01-04 10:21:00-05:00,-0.00034128977775804703,0.00035429498099422596,-0.0010718920661429987,0.003180506021088325,38.0,15.034694436095677,1.542842320033742,55.020199300434115,14.11634584879829,65.96471018958707,55.25944883981476,54.25804658350509,-33.33502873709374,0.04729772581146473,5.5881967057095455e-06,0.21137629315733308,-0.0002660593377279419,0.00033789089224695685,0.20271141206970586,2.4267200850557652e-08,6.279976365038166,-0.011618424089545498,0.005690167627223408,0.40711027356370755,9.271277375290902,-3.667435960478425e-06,0.2737469793337041,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.41865973753742797,-0.9081431738250814
2024-01-04 10:22:00-05:00,9.752764444304063e-05,0.0003522842673976202,-0.0009744689608083279,0.0032783438527916875,-118.0,15.001896272263627,1.5535539899551623,49.948838420325615,14.116345848798284,67.29204888882954,55.840891027090066,54.274473768474216,-31.886211654813714,0.046474983907470804,2.357379165423734e-05,0.1839509696468481,6.386863566598677e-05,0.0003378814993103478,0.20273439792885195,2.4131543595815307e-08,6.560339936458833,-0.011522029562636038,0.005788250220311486,0.4071053584410253,9.271238689121997,-3.6747721488661006e-06,0.2738310953830124,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4146932426562392,-0.9099612708765431
2024-01-04 10:23:00-05:00,0.0005853469418957147,0.0003558449233089057,-0.00038969242133890525,0.003865609763236133,89.0,15.219178817383332,1.567844935825633,75.9407576831384,21.085807535615363,66.81213501138595,59.1458327906828,57.06235338747562,-14.492445954074231,0.047052072959044795,2.0849840717966462e-05,0.18537050651036058,-0.0002448682749663922,0.00033978975436312026,0.17565138827876572,2.1238441298039957e-08,6.725007998208648,-0.01094342700550932,0.006376985296772553,0.4226091484356742,9.278560478207096,-3.0560732524254733e-06,0.2713467069229032,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.41071885261347724,-0.9117620435770886
2024-01-04 10:24:00-05:00,9.746108518093877e-05,0.00035529553030920523,-0.0002922693160041234,0.003963447594939495,52.0,15.475341101013331,1.582127162388133,86.66902577676277,22.39172275902328,66.64543571740799,59.66734753142756,57.59616014848324,-12.308212360795508,0.04641176935355458,1.8110346669606498e-05,0.20272707736133047,0.00033967629700204505,0.0003420810959892529,0.17847605900350408,2.1691959580926916e-08,6.986517046532318,-0.01084703247859986,0.006475067889860853,0.42205445120202295,9.29700416412635,-2.899685451823204e-06,0.2714063493118433,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.40673664307580043,-0.9135454576426008
2024-01-04 10:25:00-05:00,-0.00038992533828130505,0.0003582429938043096,-0.0006820806910735611,0.0035719768080137992,-115.0,15.57730330589873,1.5928431919642208,66.36600061460895,18.330282837804496,62.82999492002779,56.6658470445762,56.741615115886034,-24.616424721591017,0.046686850638359687,1.88476717564911e-05,0.20275504268533087,-0.00033956095619380733,0.000345495025798132,0.19551309595517924,2.4198885103271164e-08,7.016227212820618,-0.011232728284072624,0.006082617758542019,0.4210536869458076,9.270094704736717,-3.0085825876635185e-06,0.2729766843538351,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.4027466898587373,-0.9153114791194471
2024-01-04 10:26:00-05:00,9.748960110922411e-05,0.00035835410847753237,-0.0005846575857388903,0.0036698146397171616,-32.0,15.63953248127448,1.4606977190292127,56.5421869053711,17.31972021641975,63.388697174390444,57.22355660127363,54.22458324842555,-21.540310616161804,0.04623378837820025,2.1052324500544082e-05,0.20485034598004254,2.1315061300208882e-05,0.00034547323422801194,0.19546710556809888,2.419917029475144e-08,7.193898982529303,-0.011136333757163275,0.006180700351630319,0.4199498711900794,9.26909657607886,-2.9228555605181353e-06,0.2730170750182882,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.39874906892524653,-0.9170600743851239
2024-01-04 10:27:00-05:00,0.00014627965837932244,0.0003585553351479094,-0.00043846345087150684,0.0038166311173284395,143.0,15.894745990343353,1.2606942313059335,75.51547805962014,22.785510735202866,66.08301606592268,58.06346621895264,51.33182190345128,-17.188632462330727,0.046316947538805914,3.648382135021572e-05,0.21390029534105953,0.00028748725997340685,0.00034701665679565016,0.19825805179025513,2.4668193398290587e-08,7.36516719146079,-0.010991683117881568,0.006327884120745475,0.41947720153488577,9.300650602353521,-3.0889977613806064e-06,0.27332195900908446,0.43388373911755823,-0.900968867902419,0.7247927872291199,0.6889669190756866,0.06880242680231986,0.9976303053065857,0.3947438563842674,-0.9187912101488982
